rover , 1 , 0.3 , 0.15 , 0.18 , 0.53 , 0.5 , 0.09 , 0.0 , 0.0 , 0.19 , 0.4, 0.3
rover , 2 , 0.16 , 0.31 , 0.34 , 0.91 , 0.5 , 0.36 , 0.4 , 0.29 , 0.35 , 0.75, 0.33
rover , 3 , 0.11 , 0.35 , 0.36 , 0.87 , 0.56 , 0.45 , 0.8 , 0.57 , 0.39 , 0.76, 0.34
rover , 4 , 0.09 , 0.35 , 0.36 , 0.87 , 0.56 , 0.45 , 0.8 , 0.57 , 0.4 , 0.76, 0.36
rover , 5 , 0.08 , 0.38 , 0.39 , 0.89 , 0.6 , 0.55 , 0.8 , 0.57 , 0.42 , 0.79, 0.38
rover , 6 , 0.08 , 0.32 , 0.42 , 0.93 , 0.12 , 0.55 , 0.83 , 0.71 , 0.34 , 0.84, 0.46
rover , 7 , 0.07 , 0.38 , 0.43 , 0.96 , 0.21 , 0.82 , 0.86 , 0.86 , 0.39 , 0.92, 0.47
rover , 8 , 0.06 , 0.39 , 0.46 , 0.96 , 0.2 , 0.82 , 0.86 , 0.86 , 0.4 , 0.92, 0.5
rover , 9 , 0.06 , 0.42 , 0.49 , 0.96 , 0.24 , 0.91 , 0.86 , 0.86 , 0.43 , 0.94, 0.55
rover , 10 , 0.07 , 0.42 , 0.49 , 0.98 , 0.22 , 0.91 , 1.0 , 0.86 , 0.43 , 0.95, 0.71
rover , 11 , 0.06 , 0.43 , 0.49 , 0.96 , 0.25 , 0.91 , 0.86 , 0.86 , 0.44 , 0.94, 0.62
rover , 12 , 0.06 , 0.43 , 0.51 , 0.96 , 0.24 , 0.91 , 0.86 , 0.86 , 0.45 , 0.94, 0.7
rover , 13 , 0.06 , 0.41 , 0.52 , 0.91 , 0.22 , 0.91 , 0.75 , 0.86 , 0.43 , 0.9, 0.73
rover , 14 , 0.05 , 0.48 , 0.54 , 0.98 , 0.29 , 0.91 , 1.0 , 0.86 , 0.49 , 0.95, 0.76
rover , 15 , 0.06 , 0.48 , 0.54 , 0.98 , 0.3 , 0.91 , 1.0 , 0.86 , 0.5 , 0.95, 0.9
rover , 16 , 0.06 , 0.48 , 0.56 , 0.98 , 0.28 , 0.91 , 1.0 , 0.86 , 0.5 , 0.95, 0.99
rover , 17 , 0.07 , 0.52 , 0.6 , 0.98 , 0.31 , 0.91 , 0.86 , 0.86 , 0.54 , 0.95, 1.19
rover , 18 , 0.08 , 0.53 , 0.6 , 0.98 , 0.32 , 0.91 , 1.0 , 0.86 , 0.55 , 0.95, 1.38
rover , 19 , 0.13 , 0.56 , 0.61 , 1.0 , 0.34 , 1.0 , 1.0 , 1.0 , 0.56 , 1.0, 2.41
rover , 20 , 0.12 , 0.53 , 0.63 , 1.0 , 0.28 , 1.0 , 1.0 , 1.0 , 0.53 , 1.0, 2.39
rover , 21 , 0.11 , 0.56 , 0.64 , 1.0 , 0.31 , 1.0 , 1.0 , 1.0 , 0.56 , 1.0, 2.35
rover , 22 , 0.11 , 0.62 , 0.63 , 1.0 , 0.48 , 1.0 , 1.0 , 1.0 , 0.62 , 1.0, 2.33
rover , 23 , 0.16 , 0.6 , 0.65 , 1.0 , 0.38 , 1.0 , 1.0 , 1.0 , 0.6 , 1.0, 3.61
rover , 24 , 0.16 , 0.62 , 0.64 , 1.0 , 0.44 , 1.0 , 1.0 , 1.0 , 0.62 , 1.0, 3.94
rover , 25 , 0.31 , 0.56 , 0.63 , 1.0 , 0.32 , 1.0 , 1.0 , 1.0 , 0.56 , 1.0, 7.82
rover , 26 , 0.73 , 0.68 , 0.64 , 1.0 , 0.73 , 1.0 , 1.0 , 1.0 , 0.68 , 1.0, 18.89
rover , 27 , 0.25 , 0.57 , 0.65 , 1.0 , 0.31 , 1.0 , 1.0 , 1.0 , 0.57 , 1.0, 6.63
rover , 28 , 0.63 , 0.63 , 0.64 , 1.0 , 0.48 , 1.0 , 1.0 , 1.0 , 0.63 , 1.0, 17.57
rover , 29 , 1.44 , 0.64 , 0.66 , 1.0 , 0.46 , 1.0 , 1.0 , 1.0 , 0.64 , 1.0, 41.73
rover , 30 , 0.38 , 0.64 , 0.65 , 1.0 , 0.5 , 1.0 , 1.0 , 1.0 , 0.64 , 1.0, 11.31
rover , 31 , 1.02 , 0.62 , 0.65 , 1.0 , 0.44 , 1.0 , 1.0 , 1.0 , 0.62 , 1.0, 31.71
rover , 32 , 1.41 , 0.58 , 0.68 , 1.0 , 0.31 , 1.0 , 1.0 , 1.0 , 0.58 , 1.0, 45.22
rover , 33 , 0.84 , 0.63 , 0.69 , 1.0 , 0.39 , 1.0 , 1.0 , 1.0 , 0.63 , 1.0, 27.67
rover , 34 , 3.68 , 0.68 , 0.68 , 1.0 , 0.55 , 1.0 , 1.0 , 1.0 , 0.68 , 1.0, 124.95
rover , 35 , 3.42 , 0.68 , 0.7 , 1.0 , 0.5 , 1.0 , 1.0 , 1.0 , 0.68 , 1.0, 119.53
rover , 36 , 0.85 , 0.7 , 0.74 , 1.0 , 0.5 , 1.0 , 1.0 , 1.0 , 0.7 , 1.0, 30.45
rover , 37 , 7.03 , 0.67 , 0.71 , 1.0 , 0.46 , 1.0 , 1.0 , 1.0 , 0.67 , 1.0, 259.96
rover , 38 , 19.5 , 0.66 , 0.75 , 1.0 , 0.39 , 1.0 , 1.0 , 1.0 , 0.66 , 1.0, 741.07
rover , 39 , 7.75 , 0.71 , 0.73 , 1.0 , 0.55 , 1.0 , 1.0 , 1.0 , 0.71 , 1.0, 302.09
rover , 1 , 0.28 , 0.15 , 0.18 , 0.53 , 0.5 , 0.09 , 0.0 , 0.0 , 0.19 , 0.4, 0.28
rover , 2 , 0.16 , 0.31 , 0.34 , 0.91 , 0.5 , 0.36 , 0.4 , 0.29 , 0.35 , 0.75, 0.32
rover , 3 , 0.11 , 0.35 , 0.36 , 0.87 , 0.56 , 0.45 , 0.8 , 0.57 , 0.39 , 0.76, 0.33
rover , 4 , 0.09 , 0.35 , 0.36 , 0.87 , 0.56 , 0.45 , 0.8 , 0.57 , 0.4 , 0.76, 0.35
rover , 5 , 0.08 , 0.38 , 0.39 , 0.89 , 0.6 , 0.55 , 0.8 , 0.57 , 0.42 , 0.79, 0.38
rover , 6 , 0.07 , 0.32 , 0.42 , 0.93 , 0.12 , 0.55 , 0.83 , 0.71 , 0.34 , 0.84, 0.45
rover , 7 , 0.07 , 0.38 , 0.43 , 0.96 , 0.21 , 0.82 , 0.86 , 0.86 , 0.39 , 0.92, 0.48
rover , 8 , 0.06 , 0.39 , 0.46 , 0.96 , 0.2 , 0.82 , 0.86 , 0.86 , 0.4 , 0.92, 0.51
rover , 9 , 0.06 , 0.42 , 0.49 , 0.96 , 0.24 , 0.91 , 0.86 , 0.86 , 0.43 , 0.94, 0.55
rover , 10 , 0.07 , 0.42 , 0.49 , 0.98 , 0.22 , 0.91 , 1.0 , 0.86 , 0.43 , 0.95, 0.73
rover , 11 , 0.06 , 0.43 , 0.49 , 0.96 , 0.25 , 0.91 , 0.86 , 0.86 , 0.44 , 0.94, 0.63
rover , 12 , 0.06 , 0.43 , 0.51 , 0.96 , 0.24 , 0.91 , 0.86 , 0.86 , 0.45 , 0.94, 0.75
rover , 13 , 0.06 , 0.41 , 0.52 , 0.91 , 0.22 , 0.91 , 0.75 , 0.86 , 0.43 , 0.9, 0.75
rover , 14 , 0.05 , 0.48 , 0.54 , 0.98 , 0.29 , 0.91 , 1.0 , 0.86 , 0.49 , 0.95, 0.77
rover , 15 , 0.06 , 0.48 , 0.54 , 0.98 , 0.3 , 0.91 , 1.0 , 0.86 , 0.5 , 0.95, 0.89
rover , 16 , 0.06 , 0.48 , 0.56 , 0.98 , 0.28 , 0.91 , 1.0 , 0.86 , 0.5 , 0.95, 1.02
rover , 17 , 0.07 , 0.52 , 0.6 , 0.98 , 0.31 , 0.91 , 0.86 , 0.86 , 0.54 , 0.95, 1.26
rover , 18 , 0.08 , 0.53 , 0.6 , 0.98 , 0.32 , 0.91 , 1.0 , 0.86 , 0.55 , 0.95, 1.38
rover , 19 , 0.13 , 0.56 , 0.61 , 1.0 , 0.34 , 1.0 , 1.0 , 1.0 , 0.56 , 1.0, 2.44
rover , 20 , 0.11 , 0.53 , 0.63 , 1.0 , 0.28 , 1.0 , 1.0 , 1.0 , 0.53 , 1.0, 2.29
rover , 21 , 0.11 , 0.56 , 0.64 , 1.0 , 0.31 , 1.0 , 1.0 , 1.0 , 0.56 , 1.0, 2.31
rover , 22 , 0.1 , 0.62 , 0.63 , 1.0 , 0.48 , 1.0 , 1.0 , 1.0 , 0.62 , 1.0, 2.2
rover , 23 , 0.16 , 0.6 , 0.65 , 1.0 , 0.38 , 1.0 , 1.0 , 1.0 , 0.6 , 1.0, 3.61
rover , 24 , 0.16 , 0.62 , 0.64 , 1.0 , 0.44 , 1.0 , 1.0 , 1.0 , 0.62 , 1.0, 3.88
rover , 25 , 0.32 , 0.56 , 0.63 , 1.0 , 0.32 , 1.0 , 1.0 , 1.0 , 0.56 , 1.0, 7.89
rover , 26 , 0.71 , 0.68 , 0.64 , 1.0 , 0.73 , 1.0 , 1.0 , 1.0 , 0.68 , 1.0, 18.46
rover , 27 , 0.25 , 0.57 , 0.65 , 1.0 , 0.31 , 1.0 , 1.0 , 1.0 , 0.57 , 1.0, 6.66
rover , 28 , 0.62 , 0.63 , 0.64 , 1.0 , 0.48 , 1.0 , 1.0 , 1.0 , 0.63 , 1.0, 17.42
rover , 29 , 1.39 , 0.64 , 0.66 , 1.0 , 0.46 , 1.0 , 1.0 , 1.0 , 0.64 , 1.0, 40.18
rover , 30 , 0.38 , 0.64 , 0.65 , 1.0 , 0.5 , 1.0 , 1.0 , 1.0 , 0.64 , 1.0, 11.33
rover , 31 , 1.02 , 0.62 , 0.65 , 1.0 , 0.44 , 1.0 , 1.0 , 1.0 , 0.62 , 1.0, 31.49
rover , 32 , 1.4 , 0.58 , 0.68 , 1.0 , 0.31 , 1.0 , 1.0 , 1.0 , 0.58 , 1.0, 44.66
rover , 33 , 0.85 , 0.63 , 0.69 , 1.0 , 0.39 , 1.0 , 1.0 , 1.0 , 0.63 , 1.0, 27.95
rover , 34 , 3.79 , 0.68 , 0.68 , 1.0 , 0.55 , 1.0 , 1.0 , 1.0 , 0.68 , 1.0, 128.78
rover , 35 , 3.32 , 0.68 , 0.7 , 1.0 , 0.5 , 1.0 , 1.0 , 1.0 , 0.68 , 1.0, 116.2
rover , 36 , 0.84 , 0.7 , 0.74 , 1.0 , 0.5 , 1.0 , 1.0 , 1.0 , 0.7 , 1.0, 30.34
rover , 37 , 6.95 , 0.67 , 0.71 , 1.0 , 0.46 , 1.0 , 1.0 , 1.0 , 0.67 , 1.0, 257.19
rover , 38 , 19.64 , 0.66 , 0.75 , 1.0 , 0.39 , 1.0 , 1.0 , 1.0 , 0.66 , 1.0, 746.15
rover , 39 , 7.6 , 0.71 , 0.73 , 1.0 , 0.55 , 1.0 , 1.0 , 1.0 , 0.71 , 1.0, 296.5
rover , 40 , 20.1 , 0.7 , 0.73 , 1.0 , 0.52 , 1.0 , 1.0 , 1.0 , 0.7 , 1.0, 804.13
rover , 41 , 7.84 , 0.7 , 0.74 , 1.0 , 0.5 , 1.0 , 1.0 , 1.0 , 0.7 , 1.0, 321.31
rover , 42 , 1.56 , 0.68 , 0.79 , 1.0 , 0.39 , 1.0 , 1.0 , 1.0 , 0.68 , 1.0, 65.37
rover , 43 , 5.37 , 0.73 , 0.76 , 1.0 , 0.55 , 1.0 , 1.0 , 1.0 , 0.73 , 1.0, 231.04
rover , 44 , 9.16 , 0.68 , 0.76 , 1.0 , 0.41 , 1.0 , 1.0 , 1.0 , 0.68 , 1.0, 403.22
rover , 45 , 5.53 , 0.67 , 0.78 , 1.0 , 0.38 , 1.0 , 1.0 , 1.0 , 0.67 , 1.0, 248.7
rover , 46 , 12.26 , 0.71 , 0.76 , 1.0 , 0.48 , 1.0 , 1.0 , 1.0 , 0.71 , 1.0, 563.77
rover , 48 , 12.23 , 0.76 , 0.79 , 1.0 , 0.58 , 1.0 , 1.0 , 1.0 , 0.76 , 1.0, 587.06
rover , 49 , 18.73 , 0.68 , 0.79 , 1.0 , 0.38 , 1.0 , 1.0 , 1.0 , 0.68 , 1.0, 917.84
